MemberID,ApplicationType,EmpLength,EmpTitle,HomeOwnership,AnnualIncome,DTI,TotalAcc
787606,INDIVIDUAL,5 years,VW Credit Inc,RENT,54084,0.0801,46
790059,INDIVIDUAL,9 years,Stages Repertory Theatre,RENT,42000,0.2114,5
650770,INDIVIDUAL,< 1 year,Columbia University,RENT,55000,0.0334,36
560948,INDIVIDUAL,< 1 year,Maxim Healthcare Services,RENT,30000,0.028,11
574203,INDIVIDUAL,< 1 year,,RENT,45000,0.008,7
626253,INDIVIDUAL,1 year,Swisher Hygiene,RENT,37000,0.0486,12
1099146,INDIVIDUAL,10+ years,BIO-MEDICAL DEVICES INC.,RENT,43200,0.0939,15
632219,INDIVIDUAL,2 years,De Novo Legal,RENT,165000,0.0167,31
613587,INDIVIDUAL,4 years,Holiday Inn,RENT,13000,0.1754,9
498336,INDIVIDUAL,4 years,Classic Elite Yarns,RENT,35000,0.0199,12
1080477,INDIVIDUAL,< 1 year,Horizontal Well Drillers,RENT,62400,0.1198,33
833371,INDIVIDUAL,3 years,Warnaco Inc.,RENT,59000,0.1391,23
663312,INDIVIDUAL,10+ years,Vocational Rehabilitation,RENT,39862,0.1078,7
1094003,INDIVIDUAL,2 years,Boulder Cycle Sport,RENT,25200,0.0733,4
641826,INDIVIDUAL,2 years,Test Devices Inc,RENT,62472,0.1058,13
1283154,INDIVIDUAL,2 years,MicroStrategy,RENT,76000,0.1852,16
721439,INDIVIDUAL,2 years,Siemens Enrgy Inc,RENT,36000,0.041,4
583129,INDIVIDUAL,2 years,Eisai Inc,RENT,68000,0.1433,23
617033,INDIVIDUAL,3 years,Marquis Who's Who  LLC,RENT,55000,0.0777,11
367088,INDIVIDUAL,3 years,GTSI,RENT,93500,0.1292,22
814478,INDIVIDUAL,4 years,Comcast,RENT,30132,0.1004,10
701433,INDIVIDUAL,5 years,AMC Corp,RENT,42000,0.0489,15
640845,INDIVIDUAL,6 years,Expressos,RENT,26400,0.1438,12
687613,INDIVIDUAL,7 years,CMT Corporation,RENT,48000,0.0088,4
352905,INDIVIDUAL,7 years,NORTH SUFFOLK MENTAL HEALTH,RENT,35000,0.0569,6
611574,INDIVIDUAL,8 years,U.S. MARINE CORPS,RENT,50000,0.1315,19
894759,INDIVIDUAL,< 1 year,,RENT,19200,0.1681,11
978563,INDIVIDUAL,< 1 year,University of Maryland University College,RENT,39996,0.1734,25
607301,INDIVIDUAL,< 1 year,mill creek mechanical,RENT,20800,0.0087,3
548186,INDIVIDUAL,2 years,Targus Information Corporation,RENT,84996,0.0599,6
585900,INDIVIDUAL,3 years,M.C.DEAN,RENT,35520,0.1405,7
805694,INDIVIDUAL,3 years,ABC Court Reporting,RENT,60000,0.0446,23
363377,INDIVIDUAL,< 1 year,San Jose Business Journal,RENT,45000,0.1064,15
606713,INDIVIDUAL,10+ years,FedEx Home Delivery,RENT,37440,0.1413,44
1211670,INDIVIDUAL,10+ years,,RENT,74400,0.01,5
786462,INDIVIDUAL,2 years,Herr Foods,RENT,42000,0.188,10
653564,INDIVIDUAL,3 years,Jac Products,RENT,35004,0.0665,5
830747,INDIVIDUAL,3 years,Sdge,RENT,45000,0.1168,7
575617,INDIVIDUAL,3 years,Beacon Promotions,RENT,28080,0.0466,15
780126,INDIVIDUAL,3 years,acorn engineering,RENT,20160,0.2488,10
558740,INDIVIDUAL,3 years,Walker Partners,RENT,30000,0.1804,14
640568,INDIVIDUAL,3 years,Timber Ridge Ranch,RENT,21168,0.199,15
1061415,INDIVIDUAL,4 years,Parker Hannifin,RENT,80000,0.0666,11
894435,INDIVIDUAL,4 years,Austin Commercial,RENT,60000,0.2146,25
935418,INDIVIDUAL,4 years,Clarkson University,RENT,35000,0.1365,25
1046483,INDIVIDUAL,4 years,US Tech Solutions,RENT,90000,0.0588,13
1011285,INDIVIDUAL,4 years,"Medix Staffing Solutions, Inc.",RENT,35000,0.2205,10
593644,INDIVIDUAL,4 years,Southern California Edison,RENT,78000,0.0448,15
659967,INDIVIDUAL,4 years,USAF,RENT,45600,0.0795,11
779309,INDIVIDUAL,< 1 year,Allianz Global Investors,RENT,100000,0.1979,13
1097114,INDIVIDUAL,< 1 year,Sypris Electronics,RENT,57000,0.0722,3
634588,INDIVIDUAL,< 1 year,Accurate Placement,RENT,20928,0.074,16
609178,INDIVIDUAL,< 1 year,Procopio Family Homes,RENT,12000,0.024,5
827063,INDIVIDUAL,7 years,Cellerant Therapeutics,RENT,85296,0.0461,7
668351,INDIVIDUAL,8 years,Kaplan Higher Education,RENT,44304,0.0794,20
1283726,INDIVIDUAL,1 year,Alma de Cuba,RENT,90000,0.0945,28
534278,INDIVIDUAL,1 year,University of New Mexico hospital,RENT,42000,0.1191,7
544861,INDIVIDUAL,1 year,Hope Online Learning Academy,RENT,32000,0.0409,9
701981,INDIVIDUAL,1 year,Solutions for Progress,RENT,46500,0.0759,7
1010445,INDIVIDUAL,10+ years,Halliburton Energy Services,RENT,89100,0.1317,24
683903,INDIVIDUAL,2 years,Hyannis Air Service Inc.,RENT,48720,0.2175,22
350833,INDIVIDUAL,2 years,Insight Enterprises,RENT,58380,0.0524,14
1065695,INDIVIDUAL,3 years,ALON  Inc.,RENT,73500,0.0052,9
588983,INDIVIDUAL,3 years,Brookdale Hospital Medical Center,RENT,63402,0.1096,35
421789,INDIVIDUAL,3 years,Best Buy,RENT,55000,0.1316,17
570926,INDIVIDUAL,4 years,JPMorganChase,RENT,250000,0.0089,6
572316,INDIVIDUAL,5 years,,RENT,116000,0.1574,34
972465,INDIVIDUAL,9 years,dick's sporting goods,RENT,50004,0.1269,18
584191,INDIVIDUAL,2 years,young and associates,RENT,42000,0.2014,9
306913,INDIVIDUAL,< 1 year,Self,RENT,50000,0.006,3
358267,INDIVIDUAL,< 1 year,Apple,RENT,28089,0.1763,9
535966,INDIVIDUAL,10+ years,national grid,RENT,66920.16,0.1248,26
677093,INDIVIDUAL,2 years,Focus Behavioral Health Hospital,RENT,30000,0.1872,8
982525,INDIVIDUAL,4 years,"heidler,inc",RENT,33600,0.0564,9
1090770,INDIVIDUAL,5 years,,RENT,86400,0.0463,6
561678,INDIVIDUAL,6 years,idearc media,RENT,50000,0.125,12
378329,INDIVIDUAL,9 years,Sonic Drive In,RENT,28000,0.2023,9
520308,INDIVIDUAL,< 1 year,Department of Energy,RENT,67092,0.1585,18
445180,INDIVIDUAL,< 1 year,Car Sense,RENT,25000,0.0979,12
569989,INDIVIDUAL,< 1 year,Buck Consultants,RENT,60000,0.1328,6
602512,INDIVIDUAL,10+ years,Carey International,RENT,125000,0.0549,8
1268260,INDIVIDUAL,10+ years,rule manufacturing,RENT,38400,0.2088,25
1087722,INDIVIDUAL,2 years,Military,RENT,62400,0.1535,8
975971,INDIVIDUAL,3 years,"Fonality, Inc.",RENT,42000,0.0843,4
554742,INDIVIDUAL,3 years,Pacific Vision Institute,RENT,55000,0,10
733061,INDIVIDUAL,4 years,Rebublic Nat'l Dist Co,RENT,45600,0.2058,29
561620,INDIVIDUAL,4 years,Big Y Supermarket,RENT,42000,0.0371,4
664945,INDIVIDUAL,4 years,California Institute of Technology,RENT,39000,0.1655,5
747949,INDIVIDUAL,5 years,cyr lumber,RENT,43000,0.1585,12
663132,INDIVIDUAL,< 1 year,Coretechs,RENT,25200,0.2005,11
785320,INDIVIDUAL,< 1 year,Consolidated Disposal Services,RENT,45000,0.0944,16
432882,INDIVIDUAL,< 1 year,Black  and  Veatch,RENT,56160,0.1985,15
992999,INDIVIDUAL,< 1 year,Diopsys Inc,RENT,36000,0.176,13
791499,INDIVIDUAL,< 1 year,american luxury coachwork,RENT,18000,0.032,6
1083300,INDIVIDUAL,10+ years,jefferson high school,RENT,35000,0.0288,23
666872,INDIVIDUAL,4 years,Saint Patrick High School,RENT,43500,0.179,26
1104380,INDIVIDUAL,6 years,Rite Aid,RENT,42000,0.1349,14
935897,INDIVIDUAL,3 years,State of Arizona,RENT,41280,0,17
1093000,INDIVIDUAL,1 year,Caravita Homecare,RENT,18000,0.082,13
903703,INDIVIDUAL,1 year,Downtown Partners,RENT,125000,0.1542,21
692761,INDIVIDUAL,1 year,Mom's Organic Market,RENT,30000,0.1724,9
937834,INDIVIDUAL,2 years,GCI,RENT,24000,0.067,4
633419,INDIVIDUAL,2 years,Peaberry's Cafe,RENT,15600,0.0362,5
648155,INDIVIDUAL,3 years,Pentegra Retirement Services,RENT,41000,0.2031,17
876618,INDIVIDUAL,8 years,Jayar Construction inc,RENT,48000,0.1325,6
613916,INDIVIDUAL,3 years,Wachovia Bank,RENT,39600,0.0918,9
1089611,INDIVIDUAL,1 year,InSite Real Estate,RENT,58000,0.0639,15
423060,INDIVIDUAL,5 years,SNL Distrubution,RENT,47004,0.2019,31
606824,INDIVIDUAL,< 1 year,Durling Design,RENT,36000,0.0917,8
650852,INDIVIDUAL,< 1 year,ability beyond disabilty,RENT,25000,0.0072,16
1087250,INDIVIDUAL,1 year,SA Quality Fence,RENT,65000,0.2345,51
638918,INDIVIDUAL,1 year,Zakheim & Associates Law Firm,RENT,40000,0.1189,5
636296,INDIVIDUAL,< 1 year,docstoc.com,RENT,110000,0.0396,12
589435,INDIVIDUAL,2 years,Stadia Studio,RENT,45000,0.1341,17
609113,INDIVIDUAL,3 years,Phoenix College,RENT,27840,0.1513,15
967196,INDIVIDUAL,< 1 year,,RENT,30000,0.1636,6
357782,INDIVIDUAL,1 year,discount shoes,RENT,30000,0.204,18
647895,INDIVIDUAL,2 years,Best Buy,RENT,32000,0.0349,4
572451,INDIVIDUAL,< 1 year,Loyola University Maryland,RENT,85000,0.083,52
585526,INDIVIDUAL,< 1 year,,RENT,40000,0.0891,4
855799,INDIVIDUAL,1 year,Banfield,RENT,57600,0.1017,41
631778,INDIVIDUAL,10+ years,Dairy Farmers of America,RENT,64000,0.0709,10
550765,INDIVIDUAL,2 years,American Academy of Physician Education,RENT,65000,0.1342,21
1226013,INDIVIDUAL,5 years,Evosus Sovtware,MORTGAGE,98000,0.0425,21
702649,INDIVIDUAL,5 years,BASIN WESTERN,MORTGAGE,85200,0.1527,26
635493,INDIVIDUAL,10+ years,Burlington School District,MORTGAGE,56000,0.0167,12
792830,INDIVIDUAL,3 years,Senior care of colorado,MORTGAGE,45600,0.1555,21
883046,INDIVIDUAL,1 year,Speciality minerals,MORTGAGE,57000,0.1478,18
972859,INDIVIDUAL,10+ years,Sapa,MORTGAGE,71000,0.0299,13
648377,INDIVIDUAL,1 year,TurboCare,MORTGAGE,87000,0.1294,19
1008360,INDIVIDUAL,1 year,John H Kooy Trucking Inc.,OWN,36000,0.1287,8
800391,INDIVIDUAL,2 years,Boizao Brazilian steak-house,RENT,25000,0.2405,19
697127,INDIVIDUAL,5 years,Eastern IL University,RENT,60000,0.0272,10
1225586,INDIVIDUAL,6 years,Location Sound Corp,RENT,39000,0.1265,11
572021,INDIVIDUAL,3 years,juno beach fish house,RENT,38400,0.0284,12
656829,INDIVIDUAL,9 years,"West Coast Arborists, Inc.",RENT,64000,0.0696,18
868610,INDIVIDUAL,10+ years,northroupgrumman,RENT,55000,0.1023,7
803038,INDIVIDUAL,6 years,WICKED FASHIONS  INC.,RENT,54996,0.0532,10
981235,INDIVIDUAL,4 years,First Health Montgomery Hospital,MORTGAGE,50400,0.0612,24
707254,INDIVIDUAL,10+ years,the charleston at boca raton,MORTGAGE,50000,0.1133,38
710391,INDIVIDUAL,2 years,HAN JUVEN CORR FACILITY,MORTGAGE,31200,0.1585,16
906087,INDIVIDUAL,7 years,Essentia health Duluth Clinic,MORTGAGE,35000,0.18,27
863013,INDIVIDUAL,10+ years,,MORTGAGE,185000,0.1936,56
748919,INDIVIDUAL,7 years,Right Angle Contracting,MORTGAGE,106000,0.0954,31
503821,INDIVIDUAL,8 years,EDG Developmet Group,MORTGAGE,58704,0.074,26
928671,INDIVIDUAL,3 years,OnLive Inc,MORTGAGE,110656,0.0782,34
944834,INDIVIDUAL,3 years,GA Air National Guard,MORTGAGE,48000,0.247,13
786312,INDIVIDUAL,3 years,Information Technology Coalition,MORTGAGE,134000,0.074,29
874872,INDIVIDUAL,< 1 year,DP Products,OWN,26880,0.0147,3
838623,INDIVIDUAL,10+ years,"North Country Technology, Inc.",OWN,54000,0.1436,17
903687,INDIVIDUAL,1 year,Midas International,OWN,30000,0.0608,5
708126,INDIVIDUAL,10+ years,plumbers and pipefitters local 630,RENT,93000,0.0957,12
987872,INDIVIDUAL,2 years,navy,RENT,36000,0.1177,12
1090577,INDIVIDUAL,2 years,ABC UNIFIED DISTRICT,RENT,50400,0.0014,8
891664,INDIVIDUAL,3 years,,RENT,45600,0.2818,22
851179,INDIVIDUAL,10+ years,National Grid,RENT,80000,0.1081,27
1006602,INDIVIDUAL,3 years,U of D Jesuit High School,RENT,65000,0.0962,10
966322,INDIVIDUAL,< 1 year,Medtemp,RENT,44500,0.0609,19
672327,INDIVIDUAL,< 1 year,absolute rehab and physical therapy,RENT,24000,0.1535,11
746231,INDIVIDUAL,3 years,Price Chopper,RENT,18000,0.136,6
1030350,INDIVIDUAL,3 years,Brawley Insurance Services,RENT,84000,0.2406,20
704651,INDIVIDUAL,8 years,Jacaranda Trace/aramark retirment servic,RENT,29865,0.1937,13
796167,INDIVIDUAL,3 years,Target Distribution,RENT,41496,0.1544,15
958070,INDIVIDUAL,9 years,Bookazine,RENT,21000,0.1989,17
712766,INDIVIDUAL,4 years,military,RENT,38400,0.1256,14
1003902,INDIVIDUAL,6 years,Southern Imperial,RENT,55000,0,6
1052414,INDIVIDUAL,2 years,t3 trading group,RENT,36000,0.004,9
1032375,INDIVIDUAL,1 year,Reynolds Buick,MORTGAGE,108000,0.0216,8
1025435,INDIVIDUAL,1 year,Genzyme,MORTGAGE,74000,0.2096,18
937443,INDIVIDUAL,10+ years,Kansas City Fire Department,MORTGAGE,94000,0.049,24
1100604,INDIVIDUAL,10+ years,Milbank,MORTGAGE,41000,0.0255,21
1042328,INDIVIDUAL,10+ years,Los Angeles Unified School District,MORTGAGE,54000,0.1207,25
1056787,INDIVIDUAL,10+ years,Saint Paul Public Schools,MORTGAGE,70000,0.1394,23
1210824,INDIVIDUAL,10+ years,paige Industrial Services,MORTGAGE,165000,0.0501,38
904052,INDIVIDUAL,10+ years,Bristol Virginia Public Schools,MORTGAGE,53000,0.274,36
936090,INDIVIDUAL,10+ years,Sinai Hospital,MORTGAGE,120000,0.0541,21
1006872,INDIVIDUAL,10+ years,UPS,MORTGAGE,69000,0.136,29
968495,INDIVIDUAL,10+ years,Coffee County Board of Education,MORTGAGE,65000,0.1494,43
801557,INDIVIDUAL,10+ years,City Of Milwaukee,MORTGAGE,78200,0.0743,21
968807,INDIVIDUAL,10+ years,Source Environmental Svc Inc,MORTGAGE,30000,0.2536,40
1095797,INDIVIDUAL,10+ years,storm manufacturer,MORTGAGE,51600,0.1947,13
703358,INDIVIDUAL,10+ years,Boone County Board of Education,MORTGAGE,54000,0.2342,18
681692,INDIVIDUAL,10+ years,michigan pipe and valve,MORTGAGE,45673.92,0.1159,17
844795,INDIVIDUAL,2 years,C.A.N. Transport,MORTGAGE,39996,0.0876,27
844809,INDIVIDUAL,2 years,Hospital Corporation of America,MORTGAGE,85000,0.021,31
698956,INDIVIDUAL,2 years,Conneaut Area City Schools,MORTGAGE,50600,0.1589,45
874176,INDIVIDUAL,2 years,Interactive Softworks,MORTGAGE,120000,0.1322,40
851559,INDIVIDUAL,3 years,Hurricane Engineering,MORTGAGE,40000,0.0801,18
703263,INDIVIDUAL,3 years,crossett inc,MORTGAGE,45000,0.1427,17
931994,INDIVIDUAL,3 years,Dorsey & Whitney,MORTGAGE,41000,0.127,12
1212727,INDIVIDUAL,4 years,JPMorgan Chase,MORTGAGE,75000,0.007,19
1081042,INDIVIDUAL,4 years,US ARMY,MORTGAGE,92259,0.0921,25
695576,INDIVIDUAL,4 years,Travelers Insurance,MORTGAGE,56000,0.2494,30
726312,INDIVIDUAL,4 years,Medicity,MORTGAGE,66000,0.0027,13
984906,INDIVIDUAL,4 years,Qualcomm,MORTGAGE,97000,0.0547,23
708239,INDIVIDUAL,4 years,Tuolumne County Sheriff's Office,MORTGAGE,60000,0.0232,9
923241,INDIVIDUAL,4 years,Xtiva Financial Systems,MORTGAGE,150000,0.0657,24
800470,INDIVIDUAL,4 years,US ARMY,MORTGAGE,41820,0.1039,15
901787,INDIVIDUAL,4 years,Elkhorn Construction,MORTGAGE,144000,0.2032,41
682232,INDIVIDUAL,5 years,Southern States,MORTGAGE,60000,0.0636,22
752621,INDIVIDUAL,5 years,Round Table Pizza,MORTGAGE,19200,0.0163,4
1089855,INDIVIDUAL,5 years,Southeastern University,MORTGAGE,34000,0.1098,7
655649,INDIVIDUAL,5 years,,MORTGAGE,54000,0.1142,13
731909,INDIVIDUAL,5 years,Publix Supermarkets Inc.,MORTGAGE,95000,0.1291,20
1208119,INDIVIDUAL,6 years,Ashford University,MORTGAGE,33000,0.2676,23
1239952,INDIVIDUAL,6 years,Uhaul International,MORTGAGE,38400,0.1463,17
989278,INDIVIDUAL,6 years,The Citizens Bank of Valley Head,MORTGAGE,45000,0.0851,14
1242604,INDIVIDUAL,7 years,Fiserv,MORTGAGE,37980,0.0496,11
1040830,INDIVIDUAL,7 years,MontaVista Software LLC/Cavium Networks,MORTGAGE,120000,0.0562,16
988208,INDIVIDUAL,8 years,Johnson County School District #1,MORTGAGE,50000,0.1565,16
886006,INDIVIDUAL,8 years,Alcoa,MORTGAGE,120000,0.0547,28
934763,INDIVIDUAL,9 years,Stephens County Hospital,MORTGAGE,65000,0.058,37
683531,INDIVIDUAL,9 years,OC Shorts-Hatland Inc.,MORTGAGE,51996,0.0058,18
887783,INDIVIDUAL,< 1 year,UDS LLC,MORTGAGE,78000,0.0418,28
900727,INDIVIDUAL,< 1 year,Louis Dreyfus Highbridge Energy LLC,MORTGAGE,135000,0.0333,11
1210858,INDIVIDUAL,< 1 year,Geographic Solutions,MORTGAGE,66000,0.1434,10
1064484,INDIVIDUAL,< 1 year,Breakaway bicycles,MORTGAGE,22000,0.0545,21
675140,INDIVIDUAL,< 1 year,APTARE,MORTGAGE,141996,0.06,11
683918,INDIVIDUAL,< 1 year,satellites unlimited,MORTGAGE,48000,0.1465,22
956996,INDIVIDUAL,10+ years,Harlem Consolidated School District,MORTGAGE,70000,0.048,50
683543,INDIVIDUAL,10+ years,CT Attorney General's Office,MORTGAGE,126000,0.1044,31
901344,INDIVIDUAL,1 year,"First Quality Baby Products , LLC",MORTGAGE,36000,0.07,24
940082,INDIVIDUAL,1 year,Wyoming State Hospital,MORTGAGE,54072,0.0122,9
1239460,INDIVIDUAL,10+ years,Xerox,MORTGAGE,31164,0.0154,15
905305,INDIVIDUAL,10+ years,Cherokee Nation,MORTGAGE,49000,0.1847,29
854085,INDIVIDUAL,10+ years,Givaudan,MORTGAGE,65004,0.1108,13
860962,INDIVIDUAL,10+ years,Cobb County Schools,MORTGAGE,95000,0.2762,51
1022528,INDIVIDUAL,10+ years,EMD MILLIPORE,MORTGAGE,55000,0.1274,12
717442,INDIVIDUAL,10+ years,Anitox Corp.,MORTGAGE,66800,0.1663,36
517399,INDIVIDUAL,10+ years,Late Show with David Letterman,MORTGAGE,100000,0.1127,40
727786,INDIVIDUAL,10+ years,Reynolds and Reynolds,MORTGAGE,56004,0.1313,24
696418,INDIVIDUAL,2 years,"Doctor M. Media, LLC",MORTGAGE,125000,0.0729,23
898775,INDIVIDUAL,2 years,O'Connell Electric Co.,MORTGAGE,65000,0.1475,25
726130,INDIVIDUAL,4 years,shopzilla.com,MORTGAGE,100000,0.052,16
1103019,INDIVIDUAL,5 years,Conway Freight,MORTGAGE,61147,0.063,14
965972,INDIVIDUAL,5 years,Charles Schwab,MORTGAGE,36300,0.083,22
1029210,INDIVIDUAL,5 years,LGH,MORTGAGE,60000,0.1402,21
1034985,INDIVIDUAL,5 years,SELF,MORTGAGE,131004,0.1077,41
824819,INDIVIDUAL,7 years,Sears Holdings,MORTGAGE,140000,0.1192,46
710362,INDIVIDUAL,2 years,All Source Freight Solutions,MORTGAGE,140000,0.0881,29
950627,INDIVIDUAL,2 years,Aria Resort & Casino,MORTGAGE,51000,0.0035,19
945809,INDIVIDUAL,< 1 year,Springfield Technical Community College,MORTGAGE,112000,0.1429,31
694317,INDIVIDUAL,3 years,Temperatures Unlimited,MORTGAGE,33600,0.0314,8
821379,INDIVIDUAL,4 years,Rituals Salon-Spa,MORTGAGE,61000,0.0726,11
1193037,INDIVIDUAL,5 years,Northwestern university,MORTGAGE,74000,0.1779,38
1042275,INDIVIDUAL,5 years,Flanagan-Cornell High School,MORTGAGE,47300,0.0028,8
1265298,INDIVIDUAL,6 years,Hewlett Packard,MORTGAGE,109000,0.1245,20
1242199,INDIVIDUAL,7 years,Atos Inc,MORTGAGE,110000,0.1486,42
660429,INDIVIDUAL,< 1 year,Med Tech Solutions,MORTGAGE,38400,0.1538,10
1057117,INDIVIDUAL,< 1 year,regency beauty institute,MORTGAGE,40000,0.1311,26
1216013,INDIVIDUAL,< 1 year,Nuconsteel,MORTGAGE,84000,0.1314,30
908211,INDIVIDUAL,< 1 year,"Didlake, Inc.",MORTGAGE,66500,0.2115,17
980304,INDIVIDUAL,1 year,Future Visions,MORTGAGE,84996,0.0781,19
860288,INDIVIDUAL,1 year,Equiclaim,MORTGAGE,57248,0.0042,43
886111,INDIVIDUAL,1 year,Doctors Anesthesia Associates,MORTGAGE,260000,0.1068,27
685811,INDIVIDUAL,10+ years,elbar,MORTGAGE,67000,0.19,42
1005621,INDIVIDUAL,6 years,City of West Sacramento,MORTGAGE,70000,0.1572,35
898054,INDIVIDUAL,7 years,The continental Group,MORTGAGE,31000,0.089,23
1236723,INDIVIDUAL,8 years,Burleson ISD,MORTGAGE,52800,0.1971,16
825942,INDIVIDUAL,7 years,MET Labs,MORTGAGE,780000,0.0058,15
1027523,INDIVIDUAL,9 years,ADP TotalSource,MORTGAGE,68000,0.1948,31
1028740,INDIVIDUAL,10+ years,UPS,MORTGAGE,100000,0.1708,24
1222861,INDIVIDUAL,10+ years,Webtrends,MORTGAGE,120000,0.1848,48
706190,INDIVIDUAL,2 years,EFW Inc,MORTGAGE,90000,0.036,19
953304,INDIVIDUAL,5 years,New Horizons,MORTGAGE,120000,0.0752,21
679415,INDIVIDUAL,6 years,bethesda,MORTGAGE,30000,0.0936,29
662041,INDIVIDUAL,7 years,Las Vegas Wranglers Hockey,MORTGAGE,122004,0.1249,19
944678,INDIVIDUAL,9 years,USAF,MORTGAGE,48000,0.0383,7
492397,INDIVIDUAL,< 1 year,"Richard Goettle, Inc.",MORTGAGE,87000,0.0007,11
955981,INDIVIDUAL,10+ years,State of new mexico,MORTGAGE,96000,0.0205,44
700330,INDIVIDUAL,10+ years,DCT Systems Group,MORTGAGE,61289,0.0852,17
742206,INDIVIDUAL,4 years,Alleghent County,MORTGAGE,54000,0.1104,10
917818,INDIVIDUAL,5 years,lonestar steakhouse,MORTGAGE,42000,0.0091,6
761720,INDIVIDUAL,10+ years,"Fairfax Imaging, Inc",MORTGAGE,130000,0.0475,28
928501,INDIVIDUAL,10+ years,Baraboo-Dells Flight Center  Inc.,MORTGAGE,66996,0.0953,18
1286281,INDIVIDUAL,10+ years,Cornell University,MORTGAGE,76500,0.1231,32
1249311,INDIVIDUAL,2 years,Queens College,MORTGAGE,20000,0.1164,7
902175,INDIVIDUAL,2 years,"GTEC, Inc.",MORTGAGE,110000,0.1201,19
1093156,INDIVIDUAL,3 years,Dept of Defense,MORTGAGE,95000,0.0465,17
803074,INDIVIDUAL,4 years,IBM,MORTGAGE,85000,0.0284,18
751013,INDIVIDUAL,5 years,starks timber processing,MORTGAGE,550000,0.0053,16
1251255,INDIVIDUAL,8 years,Multiband,MORTGAGE,180396,0.0621,37
1030175,INDIVIDUAL,9 years,mercy mount shasta,MORTGAGE,95000,0.1499,26
1058931,INDIVIDUAL,< 1 year,DISA Inc,MORTGAGE,58000,0.083,11
906587,INDIVIDUAL,10+ years,Sonny's BBQ,MORTGAGE,185000,0.0874,24
934565,INDIVIDUAL,10+ years,Gates Corp.,MORTGAGE,99996,0.1944,34
1036754,INDIVIDUAL,8 years,Evertech LLC,MORTGAGE,175000,0.1099,20
1075139,INDIVIDUAL,10+ years,Chickasaw Nation Division of Health,MORTGAGE,70000,0.1023,40
929215,INDIVIDUAL,4 years,Pulcinella's,MORTGAGE,47940,0.0523,24
646533,INDIVIDUAL,3 years,SAIC,MORTGAGE,65000,0.141,14
958055,INDIVIDUAL,< 1 year,Children's center of ohio,MORTGAGE,17280,0.0174,5
1009579,INDIVIDUAL,1 year,Compassionate Care Hospice,MORTGAGE,48000,0.1985,41
1000516,INDIVIDUAL,10+ years,US Army,MORTGAGE,60000,0.2006,15
959940,INDIVIDUAL,10+ years,Oracle Corp,MORTGAGE,120000,0.0881,16
745137,INDIVIDUAL,3 years,New York State Dept of OTDA,MORTGAGE,46000,0.1122,15
876642,INDIVIDUAL,3 years,,MORTGAGE,300000,0.0876,42
1020038,INDIVIDUAL,< 1 year,navigant credit union,MORTGAGE,42000,0.0103,11
1265488,INDIVIDUAL,7 years,Helett Packard,MORTGAGE,75000,0.0694,17
904835,INDIVIDUAL,3 years,East Baton Rouge School,MORTGAGE,45000,0.0843,36
786858,INDIVIDUAL,4 years,Citi,MORTGAGE,99996,0.0371,25
894323,INDIVIDUAL,5 years,Fujitsu America,MORTGAGE,44000,0.1276,14
835318,INDIVIDUAL,6 years,BJC Healthcare,MORTGAGE,35000,0.0665,23
1017081,INDIVIDUAL,< 1 year,Pyramid Home Health,MORTGAGE,55000,0.1355,16
744517,INDIVIDUAL,< 1 year,APPLIED SYSTEMS TECHNOLOGIES,MORTGAGE,34000,0.1024,26
747519,INDIVIDUAL,5 years,Wells Fargo,MORTGAGE,50004,0.1162,18
1026221,INDIVIDUAL,4 years,Skinner Transportation,MORTGAGE,54000,0.0698,22
1056507,INDIVIDUAL,7 years,gurly leep,MORTGAGE,50000,0.1531,17
890476,INDIVIDUAL,4 years,century surety,MORTGAGE,40777,0.2298,13
518312,INDIVIDUAL,1 year,McDermott Will and Emery,MORTGAGE,171996,0.1049,35
927614,INDIVIDUAL,1 year,sava senior care llc,MORTGAGE,54000,0.1664,11
1231308,INDIVIDUAL,10+ years,U.S. Postal Service,MORTGAGE,65000,0.1663,26
502702,INDIVIDUAL,< 1 year,Mann's Chrysler,MORTGAGE,45000,0.088,7
1089753,INDIVIDUAL,3 years,Davie Police Dept,MORTGAGE,120000,0.009,11
1237148,INDIVIDUAL,2 years,TWIN CITY TOWING,MORTGAGE,49200,0.1424,7
960625,INDIVIDUAL,10+ years,US Marine Corps,MORTGAGE,80000,0.1852,25
1207695,INDIVIDUAL,< 1 year,Enterprise Strategy Group,MORTGAGE,225000,0.0629,17
727171,INDIVIDUAL,1 year,RBC Wealth Management,OWN,67000,0.0541,36
788573,INDIVIDUAL,1 year,Power Windows and Siding,OWN,32000,0.0645,5
809237,INDIVIDUAL,10+ years,Grayson Utilities,OWN,24000,0,13
813761,INDIVIDUAL,10+ years,NOV Grant Prideco,OWN,78000,0.1629,22
843241,INDIVIDUAL,4 years,USD 437 Auburn- Washburn school district,OWN,48000,0.0072,17
