LoanID,MemberID,AddressState,ApplicationType,EmpTitle,Grade,IssueDate,LastCreditPullDate,LastPaymentDate,LoanStatus,NextPaymentDate,Purpose,SubGrade,Term,VerificationStatus,Installment,InterestRate,LoanAmount,TotalPayment,LoanKey
672739,859950,NY,INDIVIDUAL,Siemens IT,C,11-02-2021,13-04-2021,13-03-2021,Fully Paid,13-04-2021,Debt consolidation,C4, 60 months,Source Verified,277.98,0.138,12000,14922,39982
505546,651434,NJ,INDIVIDUAL,Township of Verona,C,10-04-2021,13-04-2021,13-05-2021,Fully Paid,13-06-2021,Debt consolidation,C4, 36 months,Not Verified,511.56,0.1385,15000,18417,39983
489407,624414,MN,INDIVIDUAL,Wells Fargo Bank,A,10-03-2021,10-07-2021,10-07-2021,Fully Paid,10-08-2021,home improvement,A2, 36 months,Not Verified,30.77,0.0676,1000,1017,39984
1008504,1235214,AZ,INDIVIDUAL,Tucson Airport Authority,B,11-11-2021,14-05-2021,14-02-2021,Charged Off,14-03-2021,Debt consolidation,B4, 60 months,Verified,561.44,0.1242,25000,19099,39985
815397,1023054,LA,INDIVIDUAL,US Army,D,11-07-2021,16-05-2021,12-05-2021,Fully Paid,12-06-2021,Debt consolidation,D4, 60 months,Source Verified,354.55,0.1689,19200,16031,39986
829338,1038436,MI,INDIVIDUAL,United Solar Ovonic,E,11-07-2021,13-08-2021,12-04-2021,Fully Paid,12-05-2021,other,E2, 60 months,Verified,896.22,0.1839,35000,39132,39987
581008,746836,WA,INDIVIDUAL,Division 9 Flooring,A,10-09-2021,12-06-2021,12-07-2021,Fully Paid,12-08-2021,home improvement,A5, 60 months,Not Verified,50.55,0.0788,2500,2796,39988
702180,894039,CA,INDIVIDUAL,Wells Fargo,D,11-03-2021,16-03-2021,16-04-2021,Fully Paid,16-05-2021,Debt consolidation,D5, 60 months,Source Verified,291.95,0.1602,12000,17516,39989
223626,223476,CA,INDIVIDUAL,QUEST SOFTWARE,B,08-01-2021,12-09-2021,11-02-2021,Fully Paid,11-03-2021,Debt consolidation,B5, 36 months,Not Verified,649.68,0.1046,20000,23388,39990
980473,1203664,TX,INDIVIDUAL,Tyson Foods Inc.,D,11-10-2021,16-05-2021,16-05-2021,Current,16-06-2021,moving,D5, 60 months,Verified,744.83,0.1825,29175,40160,39991
744628,943119,FL,INDIVIDUAL,department of homeland security,B,11-05-2021,16-04-2021,16-05-2021,Fully Paid,16-06-2021,home improvement,B2, 60 months,Verified,107.7,0.1059,5000,6461,39992
712663,905800,PA,INDIVIDUAL,Mckean County,A,11-03-2021,15-05-2021,15-01-2021,Fully Paid,15-02-2021,home improvement,A5, 60 months,Not Verified,177.01,0.0766,8800,10492,39993
708254,900727,NY,INDIVIDUAL,Louis Dreyfus Highbridge Energy LLC,A,11-03-2021,12-05-2021,12-05-2021,Fully Paid,12-06-2021,major purchase,A3, 36 months,Source Verified,185.05,0.0692,6000,6381,39994
818199,1026113,LA,INDIVIDUAL,Livingston Parish School Board,C,11-07-2021,16-05-2021,14-02-2021,Fully Paid,14-03-2021,medical,C1, 36 months,Source Verified,168.45,0.1299,5000,6028,39995
773223,975245,MA,INDIVIDUAL,Smithsonian Astrophysical Observatory,C,11-06-2021,15-05-2021,14-07-2021,Fully Paid,14-08-2021,Debt consolidation,C2, 36 months,Not Verified,271.45,0.1349,8000,9772,39996
611045,783599,OH,INDIVIDUAL,,B,10-11-2021,15-03-2021,12-03-2021,Fully Paid,12-04-2021,home improvement,B5, 36 months,Not Verified,97.31,0.1036,3000,3322,39997
798247,1003356,CT,INDIVIDUAL,City of Chicopee,C,11-07-2021,12-12-2021,12-07-2021,Charged Off,12-08-2021,Debt consolidation,C1, 36 months,Source Verified,606.41,0.1299,18000,8001,39998
1010998,1237838,WI,INDIVIDUAL,The NASAH Group,B,11-11-2021,15-07-2021,12-06-2021,Charged Off,12-07-2021,small business,B2, 36 months,Source Verified,469.06,0.1065,14400,3696,39999
593696,762429,NY,INDIVIDUAL,JMP Securities,C,10-10-2021,15-05-2021,13-07-2021,Fully Paid,13-08-2021,Debt consolidation,C2, 36 months,Source Verified,326.29,0.1361,9600,11725,40000
537523,694336,MA,INDIVIDUAL,BAE Systems,C,10-07-2021,16-03-2021,15-08-2021,Fully Paid,15-09-2021,Debt consolidation,C1, 60 months,Verified,554.63,0.1323,24250,33303,40001
1068545,1303147,FL,INDIVIDUAL,Harris,B,11-12-2021,16-05-2021,13-06-2021,Fully Paid,13-07-2021,Debt consolidation,B3, 36 months,Not Verified,231.54,0.1171,7000,7934,40002
800098,1005353,FL,INDIVIDUAL,AETNA,B,11-07-2021,16-04-2021,13-08-2021,Fully Paid,13-09-2021,other,B1, 36 months,Not Verified,193.58,0.0999,6000,6866,40003
439421,530782,OH,INDIVIDUAL,Honeywell International Inc.,A,09-09-2021,12-09-2021,12-09-2021,Fully Paid,12-10-2021,Debt consolidation,A5, 36 months,Verified,441.63,0.0894,13900,15898,40004
486910,620610,WI,INDIVIDUAL,Industrial Combustion,C,10-02-2021,13-03-2021,13-03-2021,Fully Paid,13-04-2021,credit card,C2, 36 months,Not Verified,472.43,0.1311,14000,17008,40005
360198,367834,NJ,INDIVIDUAL,Self-employed,E,08-11-2021,10-10-2021,10-05-2021,Charged Off,10-06-2021,small business,E1, 36 months,Not Verified,346.32,0.1493,10000,6518,40006
732070,928216,HI,INDIVIDUAL,State Department of Human Services,A,11-04-2021,14-05-2021,14-05-2021,Fully Paid,14-06-2021,Debt consolidation,A2, 36 months,Not Verified,363.93,0.0579,12000,13101,40007
564720,726586,PA,INDIVIDUAL,pep boys,D,10-08-2021,16-04-2021,13-09-2021,Fully Paid,13-10-2021,Debt consolidation,D2, 36 months,Verified,521.53,0.1521,15000,18776,40008
862048,1075023,CA,INDIVIDUAL,Sharp Memorial,B,11-09-2021,16-05-2021,13-10-2021,Fully Paid,13-11-2021,Debt consolidation,B5, 60 months,Verified,372.51,0.1199,16750,20270,40009
707300,899632,CA,INDIVIDUAL,Aramark Uniform Services,C,11-03-2021,16-05-2021,13-10-2021,Charged Off,13-11-2021,Debt consolidation,C3, 36 months,Source Verified,122.05,0.1343,3600,3662,40010
833403,1042995,CA,INDIVIDUAL,Whole Foods Market,B,11-08-2021,14-04-2021,14-04-2021,Fully Paid,14-05-2021,credit card,B1, 36 months,Not Verified,90.34,0.0999,2800,3184,40011
808631,1015375,PA,INDIVIDUAL,,C,11-07-2021,16-05-2021,14-07-2021,Fully Paid,14-08-2021,Debt consolidation,C2, 36 months,Not Verified,95.01,0.1349,2800,3420,40012
561707,722868,CA,INDIVIDUAL,Northrop Grumman,D,10-08-2021,11-09-2021,11-07-2021,Charged Off,11-08-2021,Debt consolidation,D3, 60 months,Verified,506.01,0.1558,21000,4383,40013
401073,444858,CA,INDIVIDUAL,SOUTHERN CALIFORNIA GRAPHICS,B,09-05-2021,11-03-2021,10-10-2021,Charged Off,10-11-2021,house,B5, 36 months,Verified,299.84,0.1221,9000,5329,40014
551119,710278,CA,INDIVIDUAL,LLU School Of Dentistry,B,10-07-2021,16-05-2021,13-03-2021,Fully Paid,13-04-2021,other,B5, 36 months,Not Verified,75.42,0.1186,2275,2704,40015
893194,1110261,CA,INDIVIDUAL,la sandia,A,11-09-2021,16-03-2021,12-08-2021,Fully Paid,12-09-2021,other,A4, 36 months,Source Verified,312.91,0.079,10000,10337,40016
673432,860776,GA,INDIVIDUAL,State of Georgia,A,11-02-2021,16-01-2021,11-12-2021,Fully Paid,11-01-2022,Debt consolidation,A3, 36 months,Verified,412.5,0.0692,13375,14058,40017
541068,698475,IL,INDIVIDUAL,Terracon group,B,10-07-2021,13-07-2021,13-07-2021,Fully Paid,13-08-2021,major purchase,B4, 36 months,Not Verified,107.16,0.1149,3250,3858,40018
796382,1001228,NY,INDIVIDUAL,Park South Tenants Corp,B,11-07-2021,14-10-2021,13-01-2021,Fully Paid,13-02-2021,other,B2, 36 months,Verified,520.72,0.1059,16000,18005,40019
677798,865954,OH,INDIVIDUAL,Wooster City Schools,A,11-02-2021,12-05-2021,12-05-2021,Fully Paid,12-06-2021,other,A3, 36 months,Not Verified,215.89,0.0692,7000,7471,40020
559660,720420,MD,INDIVIDUAL,"COPT Property Mgmt,",C,10-08-2021,15-09-2021,15-09-2021,Fully Paid,15-10-2021,credit card,C2, 60 months,Not Verified,258.35,0.1361,11200,15528,40021
973533,1195745,AL,INDIVIDUAL,"Televox Software, Inc",B,11-10-2021,13-09-2021,13-04-2021,Charged Off,13-05-2021,Debt consolidation,B5, 36 months,Not Verified,67.09,0.1269,2000,1262,40022
492732,630211,CA,INDIVIDUAL,Worthington Ford,A,10-03-2021,13-10-2021,13-03-2021,Fully Paid,13-04-2021,Debt consolidation,A5, 36 months,Not Verified,125.13,0.0788,4000,4505,40023
571715,735397,MO,INDIVIDUAL,,E,10-08-2021,15-06-2021,14-03-2021,Fully Paid,14-04-2021,Debt consolidation,E1, 60 months,Not Verified,137.53,0.1645,5600,7956,40024
443475,539660,CA,INDIVIDUAL,Gap Inc,B,09-09-2021,10-07-2021,10-07-2021,Fully Paid,10-08-2021,Debt consolidation,B4, 36 months,Not Verified,599.4,0.1218,18000,19489,40025
979612,1169246,CA,INDIVIDUAL,Curtis Wright,A,11-10-2021,13-05-2021,13-04-2021,Fully Paid,13-05-2021,credit card,A1, 36 months,Not Verified,365.23,0.0603,12000,12845,40026
821694,1030069,TX,INDIVIDUAL,Blues Management,B,11-07-2021,16-05-2021,14-06-2021,Fully Paid,14-07-2021,home improvement,B5, 36 months,Source Verified,209.23,0.1199,6300,7526,40027
773030,975028,FL,INDIVIDUAL,Citi,C,11-06-2021,15-11-2021,14-06-2021,Fully Paid,14-07-2021,Debt consolidation,C3, 36 months,Verified,328.06,0.1399,9600,11810,40028
498579,639547,AZ,INDIVIDUAL,Blackhawk Network and Gentry Realty,B,10-03-2021,16-01-2021,12-06-2021,Fully Paid,12-07-2021,Debt consolidation,B2, 36 months,Verified,323.85,0.1025,10000,11402,40029
807323,1013885,TX,INDIVIDUAL,Mammoet USA,D,11-07-2021,14-07-2021,14-07-2021,Fully Paid,14-08-2021,home improvement,D4, 36 months,Source Verified,889.96,0.1689,25000,32038,40030
375369,397517,FL,INDIVIDUAL,Isle of Capri Casinos,C,09-02-2021,12-02-2021,12-02-2021,Fully Paid,12-03-2021,wedding,C1, 36 months,Source Verified,334.67,0.1253,10000,12032,40031
872987,1087207,PA,INDIVIDUAL,Sothebys,D,11-09-2021,13-12-2021,13-11-2021,Fully Paid,13-12-2021,Debt consolidation,D3, 60 months,Verified,400.65,0.1649,21250,21243,40032
632194,809876,CA,INDIVIDUAL,rite aid corp.,B,10-12-2021,13-12-2021,14-01-2021,Fully Paid,14-02-2021,Debt consolidation,B5, 36 months,Verified,162.19,0.1036,5000,5839,40033
742971,941144,CA,INDIVIDUAL,New Dawn Recovery,E,11-05-2021,14-02-2021,14-01-2021,Fully Paid,14-02-2021,Debt consolidation,E2, 60 months,Not Verified,204.85,0.1839,8000,11191,40034
689567,879870,OK,INDIVIDUAL,Corrections Corporation of America,A,11-03-2021,16-03-2021,12-05-2021,Fully Paid,12-06-2021,other,A4, 36 months,Verified,62.02,0.0729,2000,2142,40035
705340,857333,GA,INDIVIDUAL,"Synq Solutions, Inc.",E,11-03-2021,15-01-2021,15-09-2021,Fully Paid,15-10-2021,Debt consolidation,E5, 60 months,Source Verified,367.26,0.1788,14500,21869,40036
669200,855651,CA,INDIVIDUAL,United Assistance Group,C,11-02-2021,11-09-2021,11-04-2021,Charged Off,11-05-2021,credit card,C5, 60 months,Source Verified,116.79,0.1417,5000,453,40037
792691,997131,CA,INDIVIDUAL,,D,11-06-2021,12-07-2021,12-02-2021,Charged Off,12-03-2021,small business,D1, 36 months,Verified,174.85,0.1562,5000,1458,40038
523133,676807,CA,INDIVIDUAL,"CPI International, Inc.",C,10-06-2021,16-05-2021,11-10-2021,Fully Paid,11-11-2021,credit card,C1, 36 months,Not Verified,169.03,0.1323,5000,5723,40039
853305,1065465,MD,INDIVIDUAL,Department of Homeland Security,B,11-08-2021,15-09-2021,14-09-2021,Fully Paid,14-10-2021,Debt consolidation,B3, 36 months,Not Verified,327.34,0.1099,10000,11784,40040
463214,579838,AZ,INDIVIDUAL,Federal Bureau of Investigation,B,09-12-2021,16-03-2021,12-10-2021,Fully Paid,12-11-2021,Debt consolidation,B2, 36 months,Not Verified,791.25,0.1148,24000,28462,40041
640483,819915,KY,INDIVIDUAL,Medtronic Spine & Biologics,C,10-12-2021,13-11-2021,12-08-2021,Fully Paid,12-09-2021,Debt consolidation,C2, 36 months,Verified,502.6,0.1261,15000,17337,40042
635314,813853,NJ,INDIVIDUAL,us army,F,10-12-2021,16-05-2021,13-11-2021,Fully Paid,13-12-2021,Debt consolidation,F3, 60 months,Not Verified,308.26,0.1854,12000,17041,40043
583110,749320,TX,INDIVIDUAL,DELL,A,10-09-2021,12-10-2021,12-11-2021,Fully Paid,12-12-2021,medical,A4, 36 months,Source Verified,311.11,0.0751,10000,10888,40044
633089,811037,VA,INDIVIDUAL,Blue Ridge Regional Jail,C,10-12-2021,13-05-2021,13-05-2021,Fully Paid,13-06-2021,Debt consolidation,C4, 36 months,Verified,338.63,0.1335,10000,12061,40045
534963,691332,LA,INDIVIDUAL,Elmwood Fitness Center,E,10-06-2021,15-07-2021,15-07-2021,Fully Paid,15-08-2021,credit card,E4, 60 months,Not Verified,301.86,0.1756,12000,18111,40046
766419,967423,AL,INDIVIDUAL,"Parnell & Crum, P.A.",B,11-05-2021,14-03-2021,14-03-2021,Fully Paid,14-04-2021,Debt consolidation,B1, 36 months,Source Verified,129.05,0.0999,4000,4639,40047
483865,615829,FL,INDIVIDUAL,American Medic of Charlotte Co.,D,10-02-2021,15-12-2021,13-03-2021,Fully Paid,13-04-2021,car,D1, 36 months,Not Verified,121.49,0.1459,3525,4389,40048
1052871,1284421,WA,INDIVIDUAL,Allied Trade Group Inc.,B,11-12-2021,14-06-2021,14-06-2021,Fully Paid,14-07-2021,credit card,B1, 36 months,Not Verified,87.01,0.0991,2700,3117,40049
762032,962526,MO,INDIVIDUAL,Suture Express,B,11-06-2021,15-06-2021,12-05-2021,Fully Paid,12-06-2021,Debt consolidation,B2, 36 months,Not Verified,130.18,0.1059,4000,4341,40050
740235,937904,CT,INDIVIDUAL,Town of Windham,A,11-04-2021,12-07-2021,12-07-2021,Fully Paid,12-08-2021,major purchase,A4, 36 months,Not Verified,310.1,0.0729,10000,10709,40051
1016225,1243923,TX,INDIVIDUAL,TPG Capital,A,11-11-2021,16-05-2021,14-12-2021,Fully Paid,14-01-2022,Debt consolidation,A5, 36 months,Source Verified,158.77,0.089,5000,5716,40052
389079,423000,TX,INDIVIDUAL,Lagoons RV Resort,C,09-04-2021,11-04-2021,11-04-2021,Fully Paid,11-05-2021,other,C2, 36 months,Verified,168.09,0.1284,5000,5920,40053
451762,556889,CA,INDIVIDUAL,Stiles Food Equipment,B,09-10-2021,15-04-2021,12-11-2021,Fully Paid,12-12-2021,Debt consolidation,B3, 36 months,Not Verified,596.41,0.1183,18000,21471,40054
780011,982793,WA,INDIVIDUAL,bank of america,C,11-06-2021,16-05-2021,16-05-2021,Current,16-06-2021,wedding,C3, 60 months,Source Verified,521.31,0.1482,22000,30719,40055
845462,1056663,TX,INDIVIDUAL,BubbleUp,C,11-08-2021,16-05-2021,14-08-2021,Fully Paid,14-09-2021,Debt consolidation,C1, 36 months,Not Verified,293.1,0.1299,8700,10551,40056
658256,841798,NY,INDIVIDUAL,Royal Realty,A,11-01-2021,14-02-2021,14-02-2021,Fully Paid,14-03-2021,credit card,A1, 36 months,Verified,180.96,0.0542,6000,6515,40057
696020,887150,MD,INDIVIDUAL,wssc,F,11-03-2021,11-08-2021,11-08-2021,Fully Paid,11-09-2021,other,F3, 60 months,Verified,578.36,0.1899,22300,22733,40058
590832,758888,NJ,INDIVIDUAL,"Ernst & Young, LLP",B,10-10-2021,15-02-2021,13-03-2021,Fully Paid,13-04-2021,Debt consolidation,B3, 36 months,Verified,819.89,0.1112,25000,29286,40059
353195,356729,MN,INDIVIDUAL,V.S.I. Constuction,D,08-08-2021,09-04-2021,09-04-2021,Fully Paid,09-05-2021,major purchase,D2, 36 months,Verified,212.79,0.1317,7500,6808,40060
552060,711399,WA,INDIVIDUAL,Foster farms,C,10-07-2021,16-04-2021,15-08-2021,Fully Paid,15-09-2021,Debt consolidation,C2, 60 months,Not Verified,138.4,0.1361,6000,8304,40061
893846,1111007,VA,INDIVIDUAL,"The Allied Companies, LLC",C,11-09-2021,15-08-2021,15-08-2021,Fully Paid,15-09-2021,small business,C4, 60 months,Source Verified,220.18,0.1527,9200,12941,40062
745145,943690,CA,INDIVIDUAL,State Farm Insurance,A,11-05-2021,11-12-2021,11-12-2021,Fully Paid,11-01-2022,home improvement,A2, 36 months,Verified,184.79,0.0599,6075,6271,40063
609877,782225,NC,INDIVIDUAL,Altec Environmental Products LLC,A,10-11-2021,15-12-2021,12-07-2021,Fully Paid,12-08-2021,major purchase,A3, 60 months,Not Verified,134.43,0.0617,10000,7504,40064
883463,1098730,CA,INDIVIDUAL,Breitburn Energy,B,11-09-2021,15-10-2021,13-10-2021,Fully Paid,13-11-2021,major purchase,B4, 36 months,Not Verified,146.2,0.1242,4375,5151,40065
891197,1107990,AL,INDIVIDUAL,Central Hydraulics,B,11-09-2021,15-12-2021,13-11-2021,Fully Paid,13-12-2021,Debt consolidation,B2, 36 months,Verified,260.59,0.1065,8000,9235,40066
695520,886600,AZ,INDIVIDUAL,State of Arizona,A,11-03-2021,12-05-2021,12-05-2021,Fully Paid,12-06-2021,home improvement,A2, 36 months,Source Verified,272.95,0.0579,9000,9486,40067
664509,849668,MI,INDIVIDUAL,FORD MOTOR,D,11-02-2021,12-05-2021,12-05-2021,Fully Paid,12-06-2021,credit card,D4, 60 months,Verified,772.24,0.1565,32000,37399,40068
872341,1086528,MN,INDIVIDUAL,US Bank,C,11-09-2021,16-05-2021,15-06-2021,Charged Off,15-07-2021,Debt consolidation,C1, 60 months,Verified,634.1,0.1299,35000,30091,40069
550763,709878,MO,INDIVIDUAL,State of missouri,B,10-07-2021,11-12-2021,11-11-2021,Charged Off,11-12-2021,Debt consolidation,B4, 60 months,Source Verified,263.86,0.1149,12000,6051,40070
787739,991324,GA,INDIVIDUAL,Arris,B,11-06-2021,12-06-2021,12-06-2021,Fully Paid,12-07-2021,major purchase,B3, 60 months,Source Verified,760.82,0.1099,35000,38298,40071
1027992,1257369,NJ,INDIVIDUAL,Hackensack Medical Center,B,11-11-2021,16-02-2021,14-12-2021,Fully Paid,14-01-2022,other,B4, 36 months,Not Verified,100.25,0.1242,3000,3609,40072
990543,1215135,CA,INDIVIDUAL,Intuit,A,11-10-2021,14-08-2021,14-08-2021,Fully Paid,14-09-2021,credit card,A1, 36 months,Source Verified,456.54,0.0603,15000,16422,40073
455393,564747,AZ,INDIVIDUAL,Riviera broadcast group LLC,A,09-11-2021,16-05-2021,12-11-2021,Fully Paid,12-12-2021,Debt consolidation,A3, 36 months,Not Verified,187.32,0.0774,6000,6743,40074
767009,968043,NY,INDIVIDUAL,Sheltering Arms FDC,C,11-05-2021,16-04-2021,16-05-2021,Current,16-06-2021,wedding,C1, 60 months,Not Verified,257.63,0.1299,11325,15170,40075
788914,992714,MN,INDIVIDUAL,Grand Casino,B,11-06-2021,13-10-2021,12-02-2021,Fully Paid,12-03-2021,Debt consolidation,B2, 36 months,Not Verified,78.11,0.1059,2400,2538,40076
1008115,1234788,MO,INDIVIDUAL,procter and gamble,B,11-11-2021,16-05-2021,14-11-2021,Fully Paid,14-12-2021,major purchase,B5, 36 months,Verified,167.73,0.1269,5000,6038,40077
1040470,1270449,LA,INDIVIDUAL,Lafourche Parish School Board,A,11-12-2021,13-07-2021,13-07-2021,Fully Paid,13-08-2021,medical,A3, 36 months,Verified,260.56,0.0751,8375,9141,40078
394458,433150,AZ,INDIVIDUAL,Walgreens,B,09-04-2021,09-10-2021,09-10-2021,Fully Paid,09-11-2021,renewable_energy,B4, 36 months,Verified,497.46,0.1189,15000,15498,40079
508586,656247,CT,INDIVIDUAL,Promisec  Inc.,B,10-05-2021,16-04-2021,14-03-2021,Fully Paid,14-04-2021,Debt consolidation,B4, 36 months,Not Verified,802.01,0.1099,24500,30768,40080
544106,701919,NY,INDIVIDUAL,Maryvale UFSD,B,10-07-2021,14-02-2021,13-07-2021,Fully Paid,13-08-2021,Debt consolidation,B4, 36 months,Not Verified,105.51,0.1149,3200,3798,40081
549915,708890,MO,INDIVIDUAL,KCS Railroad,B,10-07-2021,14-03-2021,14-03-2021,Fully Paid,14-04-2021,Debt consolidation,B3, 60 months,Verified,359.74,0.1112,16500,21103,40082
718548,912781,MN,INDIVIDUAL,Thomson Reuters,F,11-04-2021,16-05-2021,11-11-2021,Fully Paid,11-12-2021,credit card,F2, 60 months,Verified,643.3,0.1862,25000,27552,40083
528833,683940,GA,INDIVIDUAL,First Data,B,10-06-2021,14-06-2021,14-03-2021,Fully Paid,14-04-2021,home improvement,B2, 60 months,Source Verified,151.33,0.1075,7000,8911,40084
611771,784483,NC,INDIVIDUAL,costco wholesale,B,10-12-2021,16-04-2021,14-01-2021,Fully Paid,14-02-2021,Debt consolidation,B1, 36 months,Verified,476.16,0.0888,15000,17142,40085
1036728,1266604,CA,INDIVIDUAL,The Boeing Company,E,11-12-2021,16-05-2021,15-03-2021,Fully Paid,15-04-2021,Debt consolidation,E4, 60 months,Verified,793.32,0.1991,30000,45095,40086
458490,570726,TX,INDIVIDUAL,military,C,09-11-2021,15-03-2021,12-12-2021,Fully Paid,12-01-2022,Debt consolidation,C1, 36 months,Source Verified,319.52,0.1287,9500,11503,40087
973597,1195620,IL,INDIVIDUAL,Village of Lombard,B,11-10-2021,13-06-2021,13-06-2021,Fully Paid,13-07-2021,Debt consolidation,B3, 60 months,Verified,773.44,0.1171,35000,40982,40088
433950,517340,VA,INDIVIDUAL,Sim-G Technologies,B,09-08-2021,12-09-2021,12-09-2021,Fully Paid,12-10-2021,other,B2, 36 months,Not Verified,138.47,0.1148,4200,4985,40089
680092,868791,OR,INDIVIDUAL,Scott W. Marsal,A,11-02-2021,14-03-2021,14-03-2021,Fully Paid,14-04-2021,Debt consolidation,A5, 36 months,Not Verified,249.44,0.0766,8000,8981,40090
644314,824498,FL,INDIVIDUAL,lil rascals academy,A,11-01-2021,16-04-2021,14-01-2021,Fully Paid,14-02-2021,Debt consolidation,A3, 36 months,Verified,327.87,0.0617,10750,11804,40091
539150,696258,PA,INDIVIDUAL,A Healthcare IT Company,B,10-06-2021,16-03-2021,13-07-2021,Fully Paid,13-08-2021,credit card,B5, 36 months,Not Verified,331.48,0.1186,10000,11933,40092
472637,596861,TX,INDIVIDUAL,Accenture,A,09-12-2021,11-12-2021,11-12-2021,Fully Paid,11-01-2022,car,A1, 36 months,Not Verified,268.83,0.0705,8700,9538,40093
813659,1021125,KS,INDIVIDUAL,Cirrus Tech Inc,B,11-07-2021,14-09-2021,14-01-2021,Fully Paid,14-02-2021,Debt consolidation,B2, 36 months,Not Verified,47.2,0.1059,1450,1691,40094
429634,509131,SC,INDIVIDUAL,Super Nails,C,09-08-2021,12-08-2021,12-08-2021,Fully Paid,12-09-2021,educational,C1, 36 months,Verified,167.34,0.1253,5000,6024,40095
526810,681489,CO,INDIVIDUAL,VMware,B,10-06-2021,15-10-2021,15-06-2021,Fully Paid,15-07-2021,credit card,B4, 60 months,Verified,274.85,0.1149,20000,16491,40096
271792,245550,NJ,INDIVIDUAL,Presbyterian Church,D,08-03-2021,11-04-2021,11-04-2021,Fully Paid,11-05-2021,credit card,D5, 36 months,Not Verified,852.87,0.1387,25000,30913,40097
553811,713526,IL,INDIVIDUAL,Erickson Living Management,B,10-07-2021,13-08-2021,12-08-2021,Fully Paid,12-09-2021,Debt consolidation,B5, 36 months,Verified,828.69,0.1186,25000,29222,40098
733855,930275,MT,INDIVIDUAL,Interstate Distributor,A,11-04-2021,13-05-2021,13-05-2021,Fully Paid,13-06-2021,home improvement,A5, 36 months,Not Verified,93.54,0.0766,3000,3323,40099
871889,1085995,CA,INDIVIDUAL,Westside Pregnancy Clinic,E,11-09-2021,14-09-2021,14-09-2021,Fully Paid,14-10-2021,other,E3, 36 months,Not Verified,54.83,0.1879,1500,1974,40100
491007,627232,MA,INDIVIDUAL,Linvatec,A,10-03-2021,13-03-2021,13-03-2021,Fully Paid,13-04-2021,home improvement,A5, 36 months,Not Verified,406.65,0.0788,13000,14640,40101
